,name,track_id,artists,album_name,date_added,images,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4167,Battas,5vg6lgIJMt0y1Ty0GwIRhb,"['Mazde', 'LissA']",Mazde X LissA,2018-08-12T00:20:49Z,"['https://i.scdn.co/image/ab67616d0000b2732cb64f9b4c2898d6faf55bc2', 'https://i.scdn.co/image/ab67616d00001e022cb64f9b4c2898d6faf55bc2', 'https://i.scdn.co/image/ab67616d000048512cb64f9b4c2898d6faf55bc2']",5vg6lgIJMt0y1Ty0GwIRhb,0.75,0.601,10,-6.879,0,0.0456,0.25,0.214,0.107,0.119,93.991,301906,4
4168,Battas,5vg6lgIJMt0y1Ty0GwIRhb,"['Mazde', 'LissA']",Mazde X LissA,2018-08-12T00:20:49Z,"['https://i.scdn.co/image/ab67616d0000b2732cb64f9b4c2898d6faf55bc2', 'https://i.scdn.co/image/ab67616d00001e022cb64f9b4c2898d6faf55bc2', 'https://i.scdn.co/image/ab67616d000048512cb64f9b4c2898d6faf55bc2']",5vg6lgIJMt0y1Ty0GwIRhb,0.75,0.601,10,-6.879,0,0.0456,0.25,0.214,0.107,0.119,93.991,301906,4
4169,Wicked Winds,5wzjJvNV4DpDtT53KapSLH,['Mazde'],Wicked Winds,2018-08-12T00:22:06Z,"['https://i.scdn.co/image/ab67616d0000b2732668c44190577da1166a11ad', 'https://i.scdn.co/image/ab67616d00001e022668c44190577da1166a11ad', 'https://i.scdn.co/image/ab67616d000048512668c44190577da1166a11ad']",5wzjJvNV4DpDtT53KapSLH,0.686,0.634,0,-6.856,1,0.0369,0.228,0.0667,0.134,0.234,98.001,232414,4
4170,Shifted Thoughts,1TrraTSPY0f4MaPTOokis8,"['Mazde', 'La Mar']",Shifted Thoughts,2018-08-12T00:23:53Z,"['https://i.scdn.co/image/ab67616d0000b2733abbf28fe029844f28dac4e6', 'https://i.scdn.co/image/ab67616d00001e023abbf28fe029844f28dac4e6', 'https://i.scdn.co/image/ab67616d000048513abbf28fe029844f28dac4e6']",1TrraTSPY0f4MaPTOokis8,0.682,0.765,3,-7.721,0,0.0431,0.128,0.215,0.0984,0.355,157.02,203850,4
4171,High You Are,6zpCJDhdpHPZCcFCJZDqX5,"['What So Not', 'Branchez']",High You Are (Remixes),2018-08-12T00:54:00Z,"['https://i.scdn.co/image/ab67616d0000b2734c6214c61e3f98e5cbe3913a', 'https://i.scdn.co/image/ab67616d00001e024c6214c61e3f98e5cbe3913a', 'https://i.scdn.co/image/ab67616d000048514c6214c61e3f98e5cbe3913a']",6zpCJDhdpHPZCcFCJZDqX5,0.69,0.857,10,-5.613,1,0.0405,0.0557,0.11,0.0341,0.409,136.99,213340,4
4172,High You Are,6zpCJDhdpHPZCcFCJZDqX5,"['What So Not', 'Branchez']",High You Are (Remixes),2018-08-12T00:54:00Z,"['https://i.scdn.co/image/ab67616d0000b2734c6214c61e3f98e5cbe3913a', 'https://i.scdn.co/image/ab67616d00001e024c6214c61e3f98e5cbe3913a', 'https://i.scdn.co/image/ab67616d000048514c6214c61e3f98e5cbe3913a']",6zpCJDhdpHPZCcFCJZDqX5,0.69,0.857,10,-5.613,1,0.0405,0.0557,0.11,0.0341,0.409,136.99,213340,4
4173,Gemini (feat. George Maple),0K1glOFXQzLm3KxjJY5rtK,"['What So Not', 'George Maple']",Gemini (feat. George Maple),2018-08-12T00:55:40Z,"['https://i.scdn.co/image/ab67616d0000b27372225a3e302803a1d10ae483', 'https://i.scdn.co/image/ab67616d00001e0272225a3e302803a1d10ae483', 'https://i.scdn.co/image/ab67616d0000485172225a3e302803a1d10ae483']",0K1glOFXQzLm3KxjJY5rtK,0.481,0.687,7,-6.748,0,0.0699,0.238,0.11,0.107,0.188,145.971,270257,4
4174,Innerbloom (What So Not Remix),1UfggBHAXYshrotmRYYrWq,"['RÜFÜS DU SOL', 'What So Not']",Innerbloom (The Remixes),2018-08-12T01:05:06Z,"['https://i.scdn.co/image/ab67616d0000b273dc3cc6dbd99a4943025c1dc4', 'https://i.scdn.co/image/ab67616d00001e02dc3cc6dbd99a4943025c1dc4', 'https://i.scdn.co/image/ab67616d00004851dc3cc6dbd99a4943025c1dc4']",1UfggBHAXYshrotmRYYrWq,0.437,0.708,7,-6.627,0,0.095,0.135,6.57e-05,0.152,0.108,137.971,277200,4
4175,Innerbloom (What So Not Remix),1UfggBHAXYshrotmRYYrWq,"['RÜFÜS DU SOL', 'What So Not']",Innerbloom (The Remixes),2018-08-12T01:05:06Z,"['https://i.scdn.co/image/ab67616d0000b273dc3cc6dbd99a4943025c1dc4', 'https://i.scdn.co/image/ab67616d00001e02dc3cc6dbd99a4943025c1dc4', 'https://i.scdn.co/image/ab67616d00004851dc3cc6dbd99a4943025c1dc4']",1UfggBHAXYshrotmRYYrWq,0.437,0.708,7,-6.627,0,0.095,0.135,6.57e-05,0.152,0.108,137.971,277200,4
4176,Gotta Push On,1PT03zQv9YRAYFt8BzgiSS,"['GRiZ', 'Eric Krasno', 'Brasstracks']",Good Will Prevail,2018-08-23T18:52:57Z,"['https://i.scdn.co/image/ab67616d0000b273bb2fccfc1c079ec32e9b817d', 'https://i.scdn.co/image/ab67616d00001e02bb2fccfc1c079ec32e9b817d', 'https://i.scdn.co/image/ab67616d00004851bb2fccfc1c079ec32e9b817d']",1PT03zQv9YRAYFt8BzgiSS,0.554,0.528,9,-6.912,1,0.0501,0.00664,0.0817,0.211,0.44,149.86,273918,4
4177,Smooooke,4bZhUtzBdHnCKnlfFJsNrK,['Ganja White Night'],Hybrid Distillery,2018-08-27T21:38:06Z,"['https://i.scdn.co/image/ab67616d0000b2736c922aad70f88db219560358', 'https://i.scdn.co/image/ab67616d00001e026c922aad70f88db219560358', 'https://i.scdn.co/image/ab67616d000048516c922aad70f88db219560358']",4bZhUtzBdHnCKnlfFJsNrK,0.269,0.663,3,-10.439,0,0.308,0.0714,0.0129,0.248,0.134,138.29,276104,4
4178,Hadouken,039qF4md89CN11nHxr7AR1,['Zeds Dead'],Somewhere Else,2018-08-29T01:03:52Z,"['https://i.scdn.co/image/ab67616d0000b2734d5c8a973e6361676edf7d2d', 'https://i.scdn.co/image/ab67616d00001e024d5c8a973e6361676edf7d2d', 'https://i.scdn.co/image/ab67616d000048514d5c8a973e6361676edf7d2d']",039qF4md89CN11nHxr7AR1,0.762,0.835,6,-5.154,0,0.0758,0.0908,0.0062,0.148,0.318,145.008,239708,4
4179,Hadouken,039qF4md89CN11nHxr7AR1,['Zeds Dead'],Somewhere Else,2018-08-29T01:03:52Z,"['https://i.scdn.co/image/ab67616d0000b2734d5c8a973e6361676edf7d2d', 'https://i.scdn.co/image/ab67616d00001e024d5c8a973e6361676edf7d2d', 'https://i.scdn.co/image/ab67616d000048514d5c8a973e6361676edf7d2d']",039qF4md89CN11nHxr7AR1,0.762,0.835,6,-5.154,0,0.0758,0.0908,0.0062,0.148,0.318,145.008,239708,4
4180,Hadouken,039qF4md89CN11nHxr7AR1,['Zeds Dead'],Somewhere Else,2018-08-29T01:03:52Z,"['https://i.scdn.co/image/ab67616d0000b2734d5c8a973e6361676edf7d2d', 'https://i.scdn.co/image/ab67616d00001e024d5c8a973e6361676edf7d2d', 'https://i.scdn.co/image/ab67616d000048514d5c8a973e6361676edf7d2d']",039qF4md89CN11nHxr7AR1,0.762,0.835,6,-5.154,0,0.0758,0.0908,0.0062,0.148,0.318,145.008,239708,4
4181,Focus,7vSVQREZbeIeYZAX15XMY0,"['Jey Vazz', 'Paige']",Record Record Presents Filet Mignon 5,2018-09-05T15:42:17Z,"['https://i.scdn.co/image/ab67616d0000b273f444f43535eb83c698aad925', 'https://i.scdn.co/image/ab67616d00001e02f444f43535eb83c698aad925', 'https://i.scdn.co/image/ab67616d00004851f444f43535eb83c698aad925']",7vSVQREZbeIeYZAX15XMY0,0.719,0.574,1,-7.319,0,0.497,0.236,0.000234,0.193,0.31,159.983,221133,4
4182,Too Bad / So Sad,3iYUfqetm3jo7chdfIvWu4,['On Planets'],Too Bad / So Sad,2018-09-05T15:45:29Z,"['https://i.scdn.co/image/ab67616d0000b27398a15f95d71e73be99e23ea2', 'https://i.scdn.co/image/ab67616d00001e0298a15f95d71e73be99e23ea2', 'https://i.scdn.co/image/ab67616d0000485198a15f95d71e73be99e23ea2']",3iYUfqetm3jo7chdfIvWu4,0.506,0.518,11,-9.619,0,0.264,0.178,0.00143,0.22,0.261,104.792,265411,3
4183,Weightless,4YhL5abCi0PDKtOCvF48ss,"['Vaski', 'Beak Nasty']",Weightless - EP,2018-09-05T16:03:37Z,"['https://i.scdn.co/image/ab67616d0000b273057ae23c30230456aae932e7', 'https://i.scdn.co/image/ab67616d00001e02057ae23c30230456aae932e7', 'https://i.scdn.co/image/ab67616d00004851057ae23c30230456aae932e7']",4YhL5abCi0PDKtOCvF48ss,0.726,0.691,1,-8.338,0,0.0652,0.0121,0.792,0.0891,0.277,145.028,259862,4
4184,Palace,7G77YCTvK8rql68HxoLYbS,"['KickRaux', 'Unlike Pluto']",Palace,2018-09-05T16:35:17Z,"['https://i.scdn.co/image/ab67616d0000b2738ce6e36e3de7e69929a53a08', 'https://i.scdn.co/image/ab67616d00001e028ce6e36e3de7e69929a53a08', 'https://i.scdn.co/image/ab67616d000048518ce6e36e3de7e69929a53a08']",7G77YCTvK8rql68HxoLYbS,0.514,0.772,6,-4.595,0,0.0633,0.0202,0.00171,0.0598,0.0391,145.057,218483,4
4185,Right Here,1c0J75ccEnGLngxnS7aeSC,['WVLF'],Right Here,2018-09-05T16:36:56Z,"['https://i.scdn.co/image/ab67616d0000b273445c40e3588bdc9f1cffd6aa', 'https://i.scdn.co/image/ab67616d00001e02445c40e3588bdc9f1cffd6aa', 'https://i.scdn.co/image/ab67616d00004851445c40e3588bdc9f1cffd6aa']",1c0J75ccEnGLngxnS7aeSC,0.591,0.744,5,-6.512,0,0.0413,0.0217,0.392,0.322,0.491,169.996,231529,4
4186,Star Dwellers,7xN1kMadCanfFm1NLL1RWF,"['Dreamers Delight', 'Vaughn Trace']",Lucid Anatomy,2018-09-05T16:48:52Z,"['https://i.scdn.co/image/ab67616d0000b2730e6b6f9cbcbd0a5720c24511', 'https://i.scdn.co/image/ab67616d00001e020e6b6f9cbcbd0a5720c24511', 'https://i.scdn.co/image/ab67616d000048510e6b6f9cbcbd0a5720c24511']",7xN1kMadCanfFm1NLL1RWF,0.482,0.599,6,-5.35,0,0.0349,0.00641,0.135,0.0912,0.133,77.08,187013,4
4187,On the Horizon,6iaYyGja9GoGCIo8tdyOL6,['Manic Focus'],Cerebral Eclipse,2018-09-18T02:47:55Z,"['https://i.scdn.co/image/ab67616d0000b2733f6b13172817d04e6ea5a792', 'https://i.scdn.co/image/ab67616d00001e023f6b13172817d04e6ea5a792', 'https://i.scdn.co/image/ab67616d000048513f6b13172817d04e6ea5a792']",6iaYyGja9GoGCIo8tdyOL6,0.633,0.621,10,-9.269,0,0.0576,0.00489,0.000539,0.108,0.275,90.034,279250,4
4188,Loyal,6jKVU3e0gnQLj3iifJBvVN,['ODESZA'],Loyal,2018-09-18T02:58:12Z,"['https://i.scdn.co/image/ab67616d0000b273e2f710205fb60381d9d032c7', 'https://i.scdn.co/image/ab67616d00001e02e2f710205fb60381d9d032c7', 'https://i.scdn.co/image/ab67616d00004851e2f710205fb60381d9d032c7']",6jKVU3e0gnQLj3iifJBvVN,0.497,0.925,2,-4.489,1,0.0745,0.00523,0.781,0.222,0.262,139.961,207827,4
4189,Life Goes on (feat. GRiZ),46rHbyVwhG444QaWb9dSyL,"['Manic Focus', 'GRiZ']",Cerebral Eclipse,2018-09-18T16:03:03Z,"['https://i.scdn.co/image/ab67616d0000b2733f6b13172817d04e6ea5a792', 'https://i.scdn.co/image/ab67616d00001e023f6b13172817d04e6ea5a792', 'https://i.scdn.co/image/ab67616d000048513f6b13172817d04e6ea5a792']",46rHbyVwhG444QaWb9dSyL,0.684,0.593,6,-9.254,1,0.0394,0.0324,0.0722,0.0953,0.648,91.972,307480,4
4190,Harmony,5S9RX8ROHrWJlnxBQQTkSR,['CloZee'],Harmony,2018-09-18T16:16:02Z,"['https://i.scdn.co/image/ab67616d0000b2737278da6f34b8c19fd54843ae', 'https://i.scdn.co/image/ab67616d00001e027278da6f34b8c19fd54843ae', 'https://i.scdn.co/image/ab67616d000048517278da6f34b8c19fd54843ae']",5S9RX8ROHrWJlnxBQQTkSR,0.481,0.891,5,-3.75,0,0.124,0.119,0.0377,0.159,0.193,173.96,312780,4
4191,A Piece of Sun,0KCPr5a8iLfcO5g7kVyxWr,['Point Point'],Family Portrait EP,2018-09-19T19:46:47Z,"['https://i.scdn.co/image/ab67616d0000b2737581876a32f0727a9e840cbb', 'https://i.scdn.co/image/ab67616d00001e027581876a32f0727a9e840cbb', 'https://i.scdn.co/image/ab67616d000048517581876a32f0727a9e840cbb']",0KCPr5a8iLfcO5g7kVyxWr,0.699,0.624,10,-5.92,1,0.115,0.105,0.662,0.116,0.2,110.244,180027,4
4192,Chimera,5zpGiEkuaUOHbayQ6CINvT,['Palais'],Chimera,2018-10-01T15:41:53Z,"['https://i.scdn.co/image/ab67616d0000b27310e9ff1bceda3c85d1b43ed9', 'https://i.scdn.co/image/ab67616d00001e0210e9ff1bceda3c85d1b43ed9', 'https://i.scdn.co/image/ab67616d0000485110e9ff1bceda3c85d1b43ed9']",5zpGiEkuaUOHbayQ6CINvT,0.869,0.465,11,-8.141,0,0.2,0.188,0.103,0.172,0.312,150.019,182927,4
4193,Sycamore (feat. Honeycomb),6FPsLgwz3RF41UZ1E9a10Z,"['Space Jesus', 'Honeycomb']",Close Encounters,2018-10-03T01:56:54Z,"['https://i.scdn.co/image/ab67616d0000b2739c6329608106c6c67a096e1e', 'https://i.scdn.co/image/ab67616d00001e029c6329608106c6c67a096e1e', 'https://i.scdn.co/image/ab67616d000048519c6329608106c6c67a096e1e']",6FPsLgwz3RF41UZ1E9a10Z,0.404,0.452,3,-7.457,0,0.153,0.0431,0.0019,0.417,0.218,63.352,285165,4
4194,Spiral,44Z6Dm81A8KUZ3ArY6ry3C,['CloZee'],Evasion,2018-10-05T23:41:16Z,"['https://i.scdn.co/image/ab67616d0000b273fb5dea9b846c70a487e2121d', 'https://i.scdn.co/image/ab67616d00001e02fb5dea9b846c70a487e2121d', 'https://i.scdn.co/image/ab67616d00004851fb5dea9b846c70a487e2121d']",44Z6Dm81A8KUZ3ArY6ry3C,0.598,0.471,11,-8.752,0,0.0336,0.0031,0.181,0.184,0.103,86.989,241616,4
4195,Always Somethin,4zGcRBSMYIKQpq8Bcsl0uQ,['Kill Them With Colour'],Always Somethin,2018-10-08T14:05:56Z,"['https://i.scdn.co/image/ab67616d0000b2734fee38e63bbf36e0ef023119', 'https://i.scdn.co/image/ab67616d00001e024fee38e63bbf36e0ef023119', 'https://i.scdn.co/image/ab67616d000048514fee38e63bbf36e0ef023119']",4zGcRBSMYIKQpq8Bcsl0uQ,0.727,0.751,4,-7.467,0,0.0497,0.107,0.00591,0.134,0.337,112.958,267677,4
4196,Get Down,6U2vGiMNVhJiJqxrlu18uV,"['GRiZ', 'SunSquabi', 'Manic Focus']",Say It Loud,2018-10-08T22:37:33Z,"['https://i.scdn.co/image/ab67616d0000b2733ab34121393076453b529af1', 'https://i.scdn.co/image/ab67616d00001e023ab34121393076453b529af1', 'https://i.scdn.co/image/ab67616d000048513ab34121393076453b529af1']",6U2vGiMNVhJiJqxrlu18uV,0.708,0.892,1,-5.752,0,0.0851,0.0017,0.285,0.129,0.799,110.048,334563,4
4197,Stochastic Resonance (feat. Statik),16FXRHFTVqBMYIWB3MEj3U,"['Manic Focus', 'Statik']",Minds Rising,2018-10-10T21:48:27Z,"['https://i.scdn.co/image/ab67616d0000b2735555ae221c2156b53819e64c', 'https://i.scdn.co/image/ab67616d00001e025555ae221c2156b53819e64c', 'https://i.scdn.co/image/ab67616d000048515555ae221c2156b53819e64c']",16FXRHFTVqBMYIWB3MEj3U,0.637,0.697,9,-9.163,0,0.0522,0.217,0.617,0.113,0.16,75.098,231200,4
4198,I Don't Mind,5CAOBMrwzaQjAGNRsXJIj5,"['GRiZ', 'SunSquabi', 'Artifakts', 'iDA HAWK']",Good Will Prevail,2018-10-12T01:12:58Z,"['https://i.scdn.co/image/ab67616d0000b273bb2fccfc1c079ec32e9b817d', 'https://i.scdn.co/image/ab67616d00001e02bb2fccfc1c079ec32e9b817d', 'https://i.scdn.co/image/ab67616d00004851bb2fccfc1c079ec32e9b817d']",5CAOBMrwzaQjAGNRsXJIj5,0.591,0.774,8,-6.554,1,0.105,0.00504,0.00232,0.178,0.527,91.985,276517,4
4199,Dissolve,0Qm14E0Scc9hpGPwhowHEP,['Liquid Stranger'],Dissolve,2018-10-16T14:42:23Z,"['https://i.scdn.co/image/ab67616d0000b2734824272999240aeb2eaf19b1', 'https://i.scdn.co/image/ab67616d00001e024824272999240aeb2eaf19b1', 'https://i.scdn.co/image/ab67616d000048514824272999240aeb2eaf19b1']",0Qm14E0Scc9hpGPwhowHEP,0.665,0.601,6,-7.981,1,0.0294,0.0171,0.833,0.208,0.0999,105.002,392592,4
4200,Rainbows & Waterfalls,4bJbr3OZKvkFx57s2BIu8V,['Pretty Lights'],Rainbows & Waterfalls,2018-10-16T14:42:31Z,"['https://i.scdn.co/image/ab67616d0000b2732bc930317acc4ad6f87ba575', 'https://i.scdn.co/image/ab67616d00001e022bc930317acc4ad6f87ba575', 'https://i.scdn.co/image/ab67616d000048512bc930317acc4ad6f87ba575']",4bJbr3OZKvkFx57s2BIu8V,0.629,0.834,2,-6.059,0,0.0667,0.209,0.000884,0.219,0.417,93.983,254681,4
4201,Rainbows & Waterfalls,4bJbr3OZKvkFx57s2BIu8V,['Pretty Lights'],Rainbows & Waterfalls,2018-10-16T14:42:31Z,"['https://i.scdn.co/image/ab67616d0000b2732bc930317acc4ad6f87ba575', 'https://i.scdn.co/image/ab67616d00001e022bc930317acc4ad6f87ba575', 'https://i.scdn.co/image/ab67616d000048512bc930317acc4ad6f87ba575']",4bJbr3OZKvkFx57s2BIu8V,0.629,0.834,2,-6.059,0,0.0667,0.209,0.000884,0.219,0.417,93.983,254681,4
4202,Rainbows & Waterfalls,4bJbr3OZKvkFx57s2BIu8V,['Pretty Lights'],Rainbows & Waterfalls,2018-10-16T14:42:31Z,"['https://i.scdn.co/image/ab67616d0000b2732bc930317acc4ad6f87ba575', 'https://i.scdn.co/image/ab67616d00001e022bc930317acc4ad6f87ba575', 'https://i.scdn.co/image/ab67616d000048512bc930317acc4ad6f87ba575']",4bJbr3OZKvkFx57s2BIu8V,0.629,0.834,2,-6.059,0,0.0667,0.209,0.000884,0.219,0.417,93.983,254681,4
4203,Secret Place,7nYSThKhGZuaOQ8zeKSm1X,['CloZee'],Harmony,2018-10-16T14:42:34Z,"['https://i.scdn.co/image/ab67616d0000b2737278da6f34b8c19fd54843ae', 'https://i.scdn.co/image/ab67616d00001e027278da6f34b8c19fd54843ae', 'https://i.scdn.co/image/ab67616d000048517278da6f34b8c19fd54843ae']",7nYSThKhGZuaOQ8zeKSm1X,0.309,0.721,5,-4.884,0,0.0389,0.038,0.308,0.0864,0.125,92.025,267024,4
4204,Wicked,5Kn5DgKUYMmSWpD6XTVtww,"['GRiZ', 'Eric Krasno']",Good Will Prevail,2018-10-16T14:42:41Z,"['https://i.scdn.co/image/ab67616d0000b273bb2fccfc1c079ec32e9b817d', 'https://i.scdn.co/image/ab67616d00001e02bb2fccfc1c079ec32e9b817d', 'https://i.scdn.co/image/ab67616d00004851bb2fccfc1c079ec32e9b817d']",5Kn5DgKUYMmSWpD6XTVtww,0.474,0.749,10,-5.113,0,0.0363,0.00645,7.41e-05,0.0642,0.1,121.969,354286,4
4205,Jelly,0FsdP8q6zW9RKBU8faHMxU,"['Opiuo', 'Texture Like Sun']",Omniversal,2018-10-16T14:44:56Z,"['https://i.scdn.co/image/ab67616d0000b273d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00001e02d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00004851d5ee01fec5044851a66dfdca']",0FsdP8q6zW9RKBU8faHMxU,0.749,0.809,4,-2.62,0,0.043,0.0417,4.14e-05,0.155,0.283,103.008,246990,4
4206,Jelly,0FsdP8q6zW9RKBU8faHMxU,"['Opiuo', 'Texture Like Sun']",Omniversal,2018-10-16T14:44:56Z,"['https://i.scdn.co/image/ab67616d0000b273d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00001e02d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00004851d5ee01fec5044851a66dfdca']",0FsdP8q6zW9RKBU8faHMxU,0.749,0.809,4,-2.62,0,0.043,0.0417,4.14e-05,0.155,0.283,103.008,246990,4
4207,Jelly,0FsdP8q6zW9RKBU8faHMxU,"['Opiuo', 'Texture Like Sun']",Omniversal,2018-10-16T14:44:56Z,"['https://i.scdn.co/image/ab67616d0000b273d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00001e02d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00004851d5ee01fec5044851a66dfdca']",0FsdP8q6zW9RKBU8faHMxU,0.749,0.809,4,-2.62,0,0.043,0.0417,4.14e-05,0.155,0.283,103.008,246990,4
4208,Jelly,0FsdP8q6zW9RKBU8faHMxU,"['Opiuo', 'Texture Like Sun']",Omniversal,2018-10-16T14:44:56Z,"['https://i.scdn.co/image/ab67616d0000b273d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00001e02d5ee01fec5044851a66dfdca', 'https://i.scdn.co/image/ab67616d00004851d5ee01fec5044851a66dfdca']",0FsdP8q6zW9RKBU8faHMxU,0.749,0.809,4,-2.62,0,0.043,0.0417,4.14e-05,0.155,0.283,103.008,246990,4
4209,When I Get There,2sKTYRCgUHXmIhI2hoBuZE,['Big Wild'],Invincible EP,2018-10-16T14:45:01Z,"['https://i.scdn.co/image/ab67616d0000b273c3df98cdd19d778f832c10ce', 'https://i.scdn.co/image/ab67616d00001e02c3df98cdd19d778f832c10ce', 'https://i.scdn.co/image/ab67616d00004851c3df98cdd19d778f832c10ce']",2sKTYRCgUHXmIhI2hoBuZE,0.694,0.483,0,-7.157,1,0.0359,0.000196,0.557,0.134,0.132,96.029,220000,4
4210,Mr Nice,7LI2rBRLiImXM91ef1sK8v,['Ganja White Night'],Addiction,2018-10-16T14:46:52Z,"['https://i.scdn.co/image/ab67616d0000b273fda3035a2addd9b0ce6b26e0', 'https://i.scdn.co/image/ab67616d00001e02fda3035a2addd9b0ce6b26e0', 'https://i.scdn.co/image/ab67616d00004851fda3035a2addd9b0ce6b26e0']",7LI2rBRLiImXM91ef1sK8v,0.868,0.607,2,-7.284,0,0.0353,0.0213,0.111,0.0692,0.37,140.001,385291,4
4211,Mr Nice,7LI2rBRLiImXM91ef1sK8v,['Ganja White Night'],Addiction,2018-10-16T14:46:52Z,"['https://i.scdn.co/image/ab67616d0000b273fda3035a2addd9b0ce6b26e0', 'https://i.scdn.co/image/ab67616d00001e02fda3035a2addd9b0ce6b26e0', 'https://i.scdn.co/image/ab67616d00004851fda3035a2addd9b0ce6b26e0']",7LI2rBRLiImXM91ef1sK8v,0.868,0.607,2,-7.284,0,0.0353,0.0213,0.111,0.0692,0.37,140.001,385291,4
4212,Mr Nice,7LI2rBRLiImXM91ef1sK8v,['Ganja White Night'],Addiction,2018-10-16T14:46:52Z,"['https://i.scdn.co/image/ab67616d0000b273fda3035a2addd9b0ce6b26e0', 'https://i.scdn.co/image/ab67616d00001e02fda3035a2addd9b0ce6b26e0', 'https://i.scdn.co/image/ab67616d00004851fda3035a2addd9b0ce6b26e0']",7LI2rBRLiImXM91ef1sK8v,0.868,0.607,2,-7.284,0,0.0353,0.0213,0.111,0.0692,0.37,140.001,385291,4
4213,Venice Venture,4IBwgoDpNG2p7EouVtFw0E,['Big Wild'],Venice Venture,2018-10-16T20:57:59Z,"['https://i.scdn.co/image/ab67616d0000b273b71ec70a3c833369e05477d6', 'https://i.scdn.co/image/ab67616d00001e02b71ec70a3c833369e05477d6', 'https://i.scdn.co/image/ab67616d00004851b71ec70a3c833369e05477d6']",4IBwgoDpNG2p7EouVtFw0E,0.744,0.756,9,-7.72,1,0.13,0.0954,0.698,0.893,0.364,160.981,220865,4
4214,Drip,4Cie6TRY6UIIuVjUW1OYZX,['CloZee'],Harmony,2018-10-20T02:04:11Z,"['https://i.scdn.co/image/ab67616d0000b2737278da6f34b8c19fd54843ae', 'https://i.scdn.co/image/ab67616d00001e027278da6f34b8c19fd54843ae', 'https://i.scdn.co/image/ab67616d000048517278da6f34b8c19fd54843ae']",4Cie6TRY6UIIuVjUW1OYZX,0.727,0.647,0,-7.084,1,0.038,0.011,0.596,0.0666,0.257,134.02,253060,4
4215,Step / Time,6DBjTKTKAjaQ5kFMprqJjY,['CharlestheFirst'],Step / Time,2018-10-25T17:19:55Z,"['https://i.scdn.co/image/ab67616d0000b2735f2fec28d3b3b881548815e9', 'https://i.scdn.co/image/ab67616d00001e025f2fec28d3b3b881548815e9', 'https://i.scdn.co/image/ab67616d000048515f2fec28d3b3b881548815e9']",6DBjTKTKAjaQ5kFMprqJjY,0.807,0.341,7,-8.693,0,0.124,0.777,0.108,0.126,0.21,132.003,185909,4
4216,Remember,4CBYsY4Pr9x0cJbIHKkmtN,['Audiobot'],Remember,2018-10-26T18:28:53Z,"['https://i.scdn.co/image/ab67616d0000b2730ae003dee349b39d20a186fb', 'https://i.scdn.co/image/ab67616d00001e020ae003dee349b39d20a186fb', 'https://i.scdn.co/image/ab67616d000048510ae003dee349b39d20a186fb']",4CBYsY4Pr9x0cJbIHKkmtN,0.691,0.576,7,-7.7,0,0.468,0.613,0.736,0.0992,0.15,184.064,190435,4
4217,Remember,4CBYsY4Pr9x0cJbIHKkmtN,['Audiobot'],Remember,2018-10-26T18:28:53Z,"['https://i.scdn.co/image/ab67616d0000b2730ae003dee349b39d20a186fb', 'https://i.scdn.co/image/ab67616d00001e020ae003dee349b39d20a186fb', 'https://i.scdn.co/image/ab67616d000048510ae003dee349b39d20a186fb']",4CBYsY4Pr9x0cJbIHKkmtN,0.691,0.576,7,-7.7,0,0.468,0.613,0.736,0.0992,0.15,184.064,190435,4
4218,"Hmu (feat. Clay Parnell & Rory ""Sweet Boy"" Dolan)",5F3t5WgLyBX2W7un8IXiLD,"['Space Jesus', 'Clay Parnell', 'Rory ""Sweet Boy"" Dolan']",Atom + Eve,2018-10-27T05:56:11Z,"['https://i.scdn.co/image/ab67616d0000b273ce29d4d588f28b2fc5c07287', 'https://i.scdn.co/image/ab67616d00001e02ce29d4d588f28b2fc5c07287', 'https://i.scdn.co/image/ab67616d00004851ce29d4d588f28b2fc5c07287']",5F3t5WgLyBX2W7un8IXiLD,0.732,0.726,0,-8.074,1,0.261,0.0574,0.00829,0.382,0.45,172.039,246967,4
4219,"Hmu (feat. Clay Parnell & Rory ""Sweet Boy"" Dolan)",5F3t5WgLyBX2W7un8IXiLD,"['Space Jesus', 'Clay Parnell', 'Rory ""Sweet Boy"" Dolan']",Atom + Eve,2018-10-27T05:56:11Z,"['https://i.scdn.co/image/ab67616d0000b273ce29d4d588f28b2fc5c07287', 'https://i.scdn.co/image/ab67616d00001e02ce29d4d588f28b2fc5c07287', 'https://i.scdn.co/image/ab67616d00004851ce29d4d588f28b2fc5c07287']",5F3t5WgLyBX2W7un8IXiLD,0.732,0.726,0,-8.074,1,0.261,0.0574,0.00829,0.382,0.45,172.039,246967,4
